,time,mag,mag_err
179,1960.0291137695312,13.985414450211188,5.650825141471365e-05
180,1960.0499267578125,13.99531905091762,5.702568365709164e-05
181,1960.0707397460938,13.985285502756009,5.6498359514187667e-05
182,1960.0916137695312,13.988262673762197,5.665106518273731e-05
183,1960.1124267578125,13.982136821836535,5.6329567851564614e-05
184,1960.1332397460938,13.975217870467741,5.596933588283936e-05
185,1960.1541137695312,13.977942276789513,5.6106451918160135e-05
186,1960.1749267578125,13.98078801551704,5.624877779667242e-05
187,1960.1957397460938,13.987421862330393,5.6590246401070356e-05
188,1960.2166137695312,13.978664275039462,5.6135993466033076e-05
189,1960.2374267578125,13.974042748466754,5.589735514783595e-05
190,1960.2582397460938,13.972586113392904,5.581751804692562e-05
191,1960.2791137695312,13.971099213898778,5.5739476505389104e-05
192,1960.2999267578125,13.98012933108389,5.620069025719602e-05
193,1960.3207397460938,13.981927246156232,5.629468276906118e-05
194,1960.3416137695312,13.97281528152832,5.582185367840067e-05
195,1960.3624267578125,13.976024197408481,5.598449641850115e-05
196,1960.3832397460938,13.971855381732894,5.576717394131098e-05
197,1960.4041137695312,13.967454618973628,5.5539530244986554e-05
198,1960.4249267578125,13.967052148008905,5.551639236761325e-05
199,1960.4457397460938,13.971481916034,5.574416965286704e-05
200,1960.4666137695312,13.976412908520054,5.599294399666078e-05
201,1960.4874267578125,13.969605026518988,5.56441250111641e-05
202,1960.5082397460938,13.97422379011827,5.587845757576289e-05
203,1960.5291137695312,13.96856854413878,5.558709375338678e-05
204,1960.5499267578125,13.966018090984536,5.545439570199155e-05
205,1960.5707397460938,13.966500788665295,5.5478885945766645e-05
206,1960.5916137695312,13.972556225662377,5.578718729686484e-05
207,1960.6124267578125,13.970433428249317,5.5674772529894685e-05
208,1960.6332397460938,13.965876430912147,5.544183285411963e-05
209,1960.6541137695312,13.96800349784409,5.554779518991995e-05
210,1960.6749267578125,13.965779632293989,5.5433761256273157e-05
211,1960.6957397460938,13.963858819758027,5.533167054338647e-05
212,1960.7166137695312,13.970568899904857,5.5671683981351554e-05
213,1960.7374267578125,13.969453870980768,5.5614102516214654e-05
214,1960.7582397460938,13.964208500361549,5.534397601118813e-05
215,1960.7791137695312,13.972718439435983,5.5779123563864363e-05
216,1960.7999267578125,13.972550074227568,5.576839021778729e-05
217,1960.8207397460938,13.962395751851268,5.524686526535678e-05
218,1960.8416137695312,13.961512666778756,5.5199541649528037e-05
219,1960.8624267578125,13.962650995001479,5.525542311609802e-05
220,1960.8832397460938,13.97653951353109,5.596538864462492e-05
221,1960.9041137695312,13.965109058135372,5.5379846890034066e-05
222,1960.9249267578125,13.959582632149438,5.509681454579948e-05
223,1960.9457397460938,13.964614831811609,5.535122987676451e-05
224,1960.9666137695312,13.959986654417074,5.5113080152618936e-05
225,1960.9874267578125,13.959220400876486,5.507548280860718e-05
226,1961.0082397460938,13.96855230276981,5.5546289398976476e-05
227,1961.0291137695312,13.967116389617392,5.5473187102394066e-05
228,1961.0499267578125,13.96042153669241,5.5133394140971585e-05
229,1961.0707397460938,13.962641475275671,5.52465679840939e-05
230,1961.0916137695312,13.957241519818423,5.496823985383089e-05
231,1961.1124267578125,13.957318697740549,5.497164988349332e-05
232,1961.1332397460938,13.969254774745302,5.557484169193744e-05
233,1961.1541137695312,13.964652378619938,5.534061358159773e-05
